0x00000000,global_tags
0x00003D95,objects\levels\dlc\sidewinder\man_cannon_sidewinder_04\man_cannon_sidewinder_04
0x00003D96,objects\levels\dlc\sidewinder\man_cannon_sidewinder_04\man_cannon_sidewinder_04
0x00003D97,objects\levels\dlc\sidewinder\man_cannon_sidewinder_05\man_cannon_sidewinder_05
0x00003D98,objects\levels\dlc\sidewinder\man_cannon_sidewinder_05\man_cannon_sidewinder_05
0x00003D99,objects\levels\dlc\sidewinder\man_cannon_sidewinder_05\man_cannon_sidewinder_05
0x00003D9A,objects\levels\dlc\sidewinder\man_cannon_sidewinder_06\man_cannon_sidewinder_06
0x00003D9B,objects\levels\dlc\sidewinder\man_cannon_sidewinder_06\man_cannon_sidewinder_06
0x00003D9C,objects\levels\dlc\sidewinder\man_cannon_sidewinder_06\man_cannon_sidewinder_06
0x00003D9D,objects\levels\dlc\sidewinder\man_cannon_sidewinder_07\man_cannon_sidewinder_07
0x00003D9E,objects\levels\dlc\sidewinder\man_cannon_sidewinder_07\man_cannon_sidewinder_07
0x00003D9F,objects\levels\dlc\sidewinder\man_cannon_sidewinder_07\man_cannon_sidewinder_07
0x00003DA0,objects\levels\dlc\sidewinder\man_cannon_sidewinder_07\man_cannon_sidewinder_07
0x00003DA1,objects\levels\dlc\sidewinder\man_cannon_sidewinder_07\man_cannon_sidewinder_07
0x00003DA2,objects\levels\dlc\sidewinder\man_cannon_sidewinder_08\man_cannon_sidewinder_08
0x00003DA3,objects\levels\dlc\sidewinder\man_cannon_sidewinder_08\man_cannon_sidewinder_08
0x00003DA4,objects\levels\dlc\sidewinder\man_cannon_sidewinder_08\man_cannon_sidewinder_08
0x00003DA5,objects\levels\multi\guardian\man_cannon_guardian_ii\man_cannon_guardian_ii
0x00003DA6,objects\levels\multi\guardian\man_cannon_guardian_ii\man_cannon_guardian_ii
0x00003DA7,objects\levels\multi\guardian\man_cannon_guardian_ii\man_cannon_guardian_ii
0x00003DA8,objects\levels\multi\guardian\man_cannon_guardian_ii\man_cannon_guardian_ii
0x00003DA9,0x3DA9
0x00003DAA,0x3DAA
0x00003DAB,0x3DAB
0x00003DAC,0x3DAC
0x00003DAD,objects\gear\human\military\generator\generator
0x00003DAE,0x3DAE
0x00003DAF,0x3DAF
0x00003DB0,0x3DB0
0x00003DB1,0x3DB1
0x00003DB2,shaders\shader_templates\_0_0_1_0_2_2_1_0_0_0_0
0x00003DB3,0x3DB3
0x00003DB4,0x3DB4
0x00003DB5,shaders\shader_templates\_0_0_0_0_0_2_0_1_0_0_0
0x00003DB6,0x3DB6
0x00003DB7,0x3DB7
0x00003DB8,0x3DB8
0x00003DB9,0x3DB9
0x00003DBA,0x3DBA
0x00003DBB,0x3DBB
0x00003DBC,0x3DBC
0x00003DBD,0x3DBD
0x00003DBE,0x3DBE
0x00003DBF,0x3DBF
0x00003DC0,0x3DC0
0x00003DC1,0x3DC1
0x00003DC2,0x3DC2
0x00003DC3,0x3DC3
0x00003DC4,0x3DC4
0x00003DC5,0x3DC5
0x00003DC6,0x3DC6
0x00003DC7,0x3DC7
0x00003DC8,0x3DC8
0x00003DC9,0x3DC9
0x00003DCA,objects\characters\ambient_life\bird_quadwing2\bird_quadwing2
0x00003DCB,0x3DCB
0x00003DCC,0x3DCC
0x00003DCD,0x3DCD
0x00003DCE,0x3DCE
0x00003DCF,0x3DCF
0x00003DD0,0x3DD0
0x00003DD1,0x3DD1
0x00003DD2,0x3DD2
0x00003DD3,shaders\shader_templates\_0_0_1_0_0_0_1_0_0_0_0
0x00003DD4,0x3DD4
0x00003DD5,0x3DD5
0x00003DD6,0x3DD6
0x00003DD7,levels\multi\s3d_avalanche\s3d_avalanche
0x00003DD8,0x3DD8
0x00003DD9,0x3DD9
0x00003DDA,levels\multi\s3d_edge\s3d_edge
0x00003DDB,levels\multi\s3d_edge\s3d_edge
0x00003DDC,levels\multi\s3d_edge\s3d_edge_design
0x00003DDD,0x3DDD
0x00003DDE,0x3DDE
0x00003DDF,0x3DDF
0x00003DE0,0x3DE0
0x00003DE1,0x3DE1
0x00003DE2,0x3DE2
0x00003DE3,0x3DE3
0x00003DE4,0x3DE4
0x00003DE5,0x3DE5
0x00003DE6,0x3DE6
0x00003DE7,0x3DE7
0x00003DE8,0x3DE8
0x00003DE9,0x3DE9
0x00003DEA,0x3DEA
0x00003DEB,0x3DEB
0x00003DEC,0x3DEC
0x00003DED,0x3DED
0x00003DEE,0x3DEE
0x00003DEF,0x3DEF
0x00003DF0,0x3DF0
0x00003DF1,0x3DF1
0x00003DF2,0x3DF2
0x00003DF3,0x3DF3
0x00003DF4,0x3DF4
0x00003DF5,0x3DF5
0x00003DF6,0x3DF6
0x00003DF7,0x3DF7
0x00003DF8,0x3DF8
0x00003DF9,0x3DF9
0x00003DFA,0x3DFA
0x00003DFB,0x3DFB
0x00003DFC,0x3DFC
0x00003DFD,0x3DFD
0x00003DFE,0x3DFE
0x00003DFF,0x3DFF
0x00003E00,0x3E00
0x00003E01,0x3E01
0x00003E02,0x3E02
0x00003E03,0x3E03
0x00003E04,0x3E04
0x00003E05,0x3E05
0x00003E06,0x3E06
0x00003E07,0x3E07
0x00003E08,0x3E08
0x00003E09,0x3E09
0x00003E0A,0x3E0A
0x00003E0B,objects\characters\sentinel_constructor\sentinel_constructor
0x00003E0C,objects\characters\sentinel_constructor2\sentinel_constructor2
0x00003E0D,levels\multi\s3d_edge\s3d_edge
0x00003E0E,0x3E0E
0x00003E0F,0x3E0F
0x00003E10,levels\multi\s3d_edge\s3d_edge_faux_lightmap
0x00003E11,0x3E11
0x00003E12,0x3E12
0x00003E13,0x3E13
0x00003E14,0x3E14
0x00003E15,0x3E15
0x00003E16,0x3E16
0x00003E17,0x3E17
0x00003E18,0x3E18
0x00003E19,0x3E19
0x00003E1A,0x3E1A
0x00003E1B,0x3E1B
0x00003E1C,0x3E1C
0x00003E1D,0x3E1D
0x00003E1E,0x3E1E
0x00003E1F,0x3E1F
0x00003E20,0x3E20
0x00003E21,0x3E21
0x00003E22,0x3E22
0x00003E23,0x3E23
0x00003E24,0x3E24
0x00003E25,0x3E25
0x00003E26,0x3E26
0x00003E27,0x3E27
0x00003E28,0x3E28
0x00003E29,0x3E29
0x00003E2A,0x3E2A
0x00003E2B,0x3E2B
0x00003E2C,0x3E2C
0x00003E2D,0x3E2D
0x00003E2E,0x3E2E
0x00003E2F,0x3E2F
0x00003E30,0x3E30
0x00003E31,0x3E31
0x00003E32,0x3E32
0x00003E33,0x3E33
0x00003E34,0x3E34
0x00003E35,0x3E35
0x00003E36,0x3E36
0x00003E37,0x3E37
0x00003E38,0x3E38
0x00003E39,0x3E39
0x00003E3A,0x3E3A
0x00003E3B,0x3E3B
0x00003E3C,0x3E3C
0x00003E3D,0x3E3D
0x00003E3E,0x3E3E
0x00003E3F,0x3E3F
0x00003E40,0x3E40
0x00003E41,0x3E41
0x00003E42,0x3E42
0x00003E43,0x3E43
0x00003E44,0x3E44
0x00003E45,0x3E45
0x00003E46,0x3E46
0x00003E47,0x3E47
0x00003E48,0x3E48
0x00003E49,0x3E49
0x00003E4A,0x3E4A
0x00003E4B,0x3E4B
0x00003E4C,0x3E4C
0x00003E4D,0x3E4D
0x00003E4E,0x3E4E
0x00003E4F,0x3E4F
0x00003E50,0x3E50
0x00003E51,0x3E51
0x00003E52,0x3E52
0x00003E53,0x3E53
0x00003E54,0x3E54
0x00003E55,0x3E55
0x00003E56,0x3E56
0x00003E57,0x3E57
0x00003E58,0x3E58
0x00003E59,0x3E59
0x00003E5A,0x3E5A
0x00003E5B,0x3E5B
0x00003E5C,0x3E5C
0x00003E5D,0x3E5D
0x00003E5E,0x3E5E
0x00003E5F,0x3E5F
0x00003E60,0x3E60
0x00003E61,0x3E61
0x00003E62,0x3E62
0x00003E63,0x3E63
0x00003E64,0x3E64
0x00003E65,0x3E65
0x00003E66,0x3E66
0x00003E67,0x3E67
0x00003E68,0x3E68
0x00003E69,0x3E69
0x00003E6A,shaders\shader_templates\_7_1_0_0_0_0_0_1_0_0_0
0x00003E6B,0x3E6B
0x00003E6C,0x3E6C
0x00003E6D,0x3E6D
0x00003E6E,0x3E6E
0x00003E6F,0x3E6F
0x00003E70,0x3E70
0x00003E71,0x3E71
0x00003E72,0x3E72
0x00003E73,0x3E73
0x00003E74,0x3E74
0x00003E75,0x3E75
0x00003E76,0x3E76
0x00003E77,0x3E77
0x00003E78,0x3E78
0x00003E79,0x3E79
0x00003E7A,0x3E7A
0x00003E7B,0x3E7B
0x00003E7C,0x3E7C
0x00003E7D,0x3E7D
0x00003E7E,0x3E7E
0x00003E7F,0x3E7F
0x00003E80,0x3E80
0x00003E81,0x3E81
0x00003E82,0x3E82
0x00003E83,0x3E83
0x00003E84,0x3E84
0x00003E85,0x3E85
0x00003E86,0x3E86
0x00003E87,0x3E87
0x00003E88,0x3E88
0x00003E89,0x3E89
0x00003E8A,0x3E8A
0x00003E8B,0x3E8B
0x00003E8C,0x3E8C
0x00003E8D,0x3E8D
0x00003E8E,0x3E8E
0x00003E8F,0x3E8F
0x00003E90,0x3E90
0x00003E91,0x3E91
0x00003E92,0x3E92
0x00003E93,0x3E93
0x00003E94,0x3E94
0x00003E95,0x3E95
0x00003E96,0x3E96
0x00003E97,0x3E97
0x00003E98,0x3E98
0x00003E99,0x3E99
0x00003E9A,0x3E9A
0x00003E9B,0x3E9B
0x00003E9C,0x3E9C
0x00003E9D,0x3E9D
0x00003E9E,0x3E9E
0x00003E9F,0x3E9F
0x00003EA0,0x3EA0
0x00003EA1,0x3EA1
0x00003EA2,0x3EA2
0x00003EA3,0x3EA3
0x00003EA4,0x3EA4
0x00003EA5,0x3EA5
0x00003EA6,0x3EA6
0x00003EA7,0x3EA7
0x00003EA8,0x3EA8
0x00003EA9,0x3EA9
0x00003EAA,0x3EAA
0x00003EAB,0x3EAB
0x00003EAC,0x3EAC
0x00003EAD,0x3EAD
0x00003EAE,0x3EAE
0x00003EAF,shaders\halogram_templates\_0_8_1_0_0_1_1
0x00003EB0,0x3EB0
0x00003EB1,0x3EB1
0x00003EB2,0x3EB2
0x00003EB3,shaders\halogram_templates\_0_8_1_0_0_3_1
0x00003EB4,0x3EB4
0x00003EB5,0x3EB5
0x00003EB6,0x3EB6
0x00003EB7,0x3EB7
0x00003EB8,0x3EB8
0x00003EB9,0x3EB9
0x00003EBA,0x3EBA
0x00003EBB,0x3EBB
0x00003EBC,0x3EBC
0x00003EBD,0x3EBD
0x00003EBE,0x3EBE
0x00003EBF,0x3EBF
0x00003EC0,0x3EC0
0x00003EC1,0x3EC1
0x00003EC2,0x3EC2
0x00003EC3,0x3EC3
0x00003EC4,0x3EC4
0x00003EC5,0x3EC5
0x00003EC6,0x3EC6
0x00003EC7,0x3EC7
0x00003EC8,0x3EC8
0x00003EC9,0x3EC9
0x00003ECA,0x3ECA
0x00003ECB,0x3ECB
0x00003ECC,0x3ECC
0x00003ECD,0x3ECD
0x00003ECE,0x3ECE
0x00003ECF,0x3ECF
0x00003ED0,0x3ED0
0x00003ED1,0x3ED1
0x00003ED2,0x3ED2
0x00003ED3,0x3ED3
0x00003ED4,0x3ED4
0x00003ED5,0x3ED5
0x00003ED6,0x3ED6
0x00003ED7,0x3ED7
0x00003ED8,0x3ED8
0x00003ED9,0x3ED9
0x00003EDA,shaders\shader_templates\_0_0_0_0_0_0_4_1_0_0_0
0x00003EDB,0x3EDB
0x00003EDC,0x3EDC
0x00003EDD,0x3EDD
0x00003EDE,shaders\shader_templates\_7_1_0_0_0_0_4_1_0_0_0
0x00003EDF,0x3EDF
0x00003EE0,0x3EE0
0x00003EE1,0x3EE1
0x00003EE2,0x3EE2
0x00003EE3,0x3EE3
0x00003EE4,0x3EE4
0x00003EE5,0x3EE5
0x00003EE6,0x3EE6
0x00003EE7,0x3EE7
0x00003EE8,shaders\shader_templates\_0_2_0_0_1_2_0_3_0_0_0
0x00003EE9,0x3EE9
0x00003EEA,0x3EEA
0x00003EEB,0x3EEB
0x00003EEC,0x3EEC
0x00003EED,shaders\shader_templates\_7_0_0_0_0_0_0_3_0_0_0
0x00003EEE,0x3EEE
0x00003EEF,0x3EEF
0x00003EF0,0x3EF0
0x00003EF1,0x3EF1
0x00003EF2,0x3EF2
0x00003EF3,0x3EF3
0x00003EF4,sound\lsnd\amb_cave_dry_front_loop
0x00003EF5,sound\lsnd\amb_cave_dry_rear_loop
0x00003EF6,sound\lsnd\amb_cave_dry_creature_01
0x00003EF7,sound\lsnd\amb_cave_dry_rocks_01
0x00003EF8,sound\lsnd\amb_edge_open_air_front_loop
0x00003EF9,sound\lsnd\amb_edge_open_air_rear_loop
0x00003EFA,sound\lsnd\amb_sentinel_room_front_loop
0x00003EFB,sound\lsnd\amb_sentinel_room_rear_loop
0x00003EFC,sound\lsnd\amb_sentinel_room_hum_01
0x00003EFD,sound\lsnd\amb_tech_room_front_loop
0x00003EFE,sound\lsnd\amb_tech_room_rear_loop
0x00003EFF,0x3EFF
0x00003F00,0x3F00
0x00003F01,0x3F01
0x00003F02,0x3F02
0x00003F03,0x3F03
0x00003F04,0x3F04
0x00003F05,0x3F05
0x00003F06,0x3F06
0x00003F07,0x3F07
0x00003F08,0x3F08
0x00003F09,0x3F09
0x00003F0A,0x3F0A
0x00003F0B,0x3F0B
0x00003F0C,0x3F0C
0x00003F0D,0x3F0D
0x00003F0E,0x3F0E
0x00003F0F,0x3F0F
0x00003F10,0x3F10
0x00003F11,0x3F11
0x00003F12,0x3F12
0x00003F13,0x3F13
0x00003F14,0x3F14
0x00003F15,0x3F15
0x00003F16,0x3F16
0x00003F17,0x3F17
0x00003F18,shaders\shader_templates\_0_0_0_0_0_0_5_3_0_0_0
0x00003F19,0x3F19
0x00003F1A,0x3F1A
0x00003F1B,0x3F1B
0x00003F1C,0x3F1C
0x00003F1D,shaders\shader_templates\_0_0_0_0_0_0_4_3_2_0_0
0x00003F1E,0x3F1E
0x00003F1F,0x3F1F
0x00003F20,0x3F20
0x00003F21,shaders\shader_templates\_0_0_0_0_0_0_8_3_0_0_0
0x00003F22,0x3F22
0x00003F23,0x3F23
0x00003F24,0x3F24
0x00003F25,0x3F25
0x00003F26,0x3F26
0x00003F27,0x3F27
0x00003F28,sound\lsnd\amb_edge_waterfall_loop
0x00003F29,0x3F29
0x00003F2A,0x3F2A
0x00003F2B,shaders\particle_templates\_1_3_0_0_1_1_1_1_1_0
0x00003F2C,0x3F2C
0x00003F2D,0x3F2D
0x00003F2E,0x3F2E
0x00003F2F,0x3F2F
0x00003F30,shaders\particle_templates\_1_10_0_0_1_1_1_1_1_0
0x00003F31,0x3F31
0x00003F32,0x3F32
0x00003F33,0x3F33
0x00003F34,0x3F34
0x00003F35,shaders\particle_templates\_4_3_0_0_1_1_1_1_0_0
0x00003F36,0x3F36
0x00003F37,0x3F37
0x00003F38,0x3F38
0x00003F39,0x3F39
0x00003F3A,0x3F3A
0x00003F3B,0x3F3B
0x00003F3C,0x3F3C
0x00003F3D,0x3F3D
0x00003F3E,0x3F3E
0x00003F3F,0x3F3F
0x00003F40,0x3F40
0x00003F41,shaders\decal_templates\_0_3_0_1_1_2
0x00003F42,0x3F42
0x00003F43,0x3F43
0x00003F44,0x3F44
0x00003F45,0x3F45
0x00003F46,0x3F46
0x00003F47,0x3F47
0x00003F48,0x3F48
0x00003F49,0x3F49
0x00003F4A,0x3F4A
0x00003F4B,0x3F4B
0x00003F4C,0x3F4C
0x00003F4D,0x3F4D
0x00003F4E,0x3F4E
0x00003F4F,0x3F4F
0x00003F50,0x3F50
0x00003F51,0x3F51
0x00003F52,0x3F52
0x00003F53,0x3F53
0x00003F54,0x3F54
0x00003F55,0x3F55
0x00003F56,objects\characters\sentinel_constructor\sentinel_constructor
0x00003F57,0x3F57
0x00003F58,0x3F58
0x00003F59,0x3F59
0x00003F5A,0x3F5A
0x00003F5B,0x3F5B
0x00003F5C,0x3F5C
0x00003F5D,0x3F5D
0x00003F5E,0x3F5E
0x00003F5F,0x3F5F
0x00003F60,0x3F60
0x00003F61,objects\characters\sentinel_constructor\garbage\engine\engine
0x00003F62,0x3F62
0x00003F63,0x3F63
0x00003F64,0x3F64
0x00003F65,0x3F65
0x00003F66,0x3F66
0x00003F67,0x3F67
0x00003F68,0x3F68
0x00003F69,shaders\shader_templates\_0_1_0_1_1_1_0_0_0_0_0
0x00003F6A,0x3F6A
0x00003F6B,0x3F6B
0x00003F6C,objects\characters\sentinel_constructor\garbage\engine\engine
0x00003F6D,objects\characters\sentinel_constructor\garbage\engine\engine
0x00003F6E,objects\characters\sentinel_constructor\garbage\engine\engine
0x00003F6F,objects\characters\sentinel_constructor\garbage\engine\engine
0x00003F70,0x3F70
0x00003F71,shaders\halogram_templates\_0_1_0_0_0_0_1
0x00003F72,0x3F72
0x00003F73,0x3F73
0x00003F74,0x3F74
0x00003F75,sound\lsnd\sentinel_fly_loop_01
0x00003F76,0x3F76
0x00003F77,0x3F77
0x00003F78,0x3F78
0x00003F79,0x3F79
0x00003F7A,0x3F7A
0x00003F7B,0x3F7B
0x00003F7C,shaders\particle_templates\_1_3_0_0_1_1_1_1_0_0
0x00003F7D,0x3F7D
0x00003F7E,0x3F7E
0x00003F7F,levels\multi\s3d_edge\s3d_edge
0x00003F80,0x3F80
0x00003F81,0x3F81
0x00003F82,0x3F82
0x00003F83,levels\multi\s3d_reactor\s3d_reactor
0x00003F84,levels\multi\s3d_reactor\s3d_reactor
0x00003F85,levels\multi\s3d_reactor\s3d_reactor_design
0x00003F86,0x3F86
0x00003F87,0x3F87
0x00003F88,0x3F88
0x00003F89,0x3F89
0x00003F8A,0x3F8A
0x00003F8B,0x3F8B
0x00003F8C,0x3F8C
0x00003F8D,0x3F8D
0x00003F8E,0x3F8E
0x00003F8F,0x3F8F
0x00003F90,0x3F90
0x00003F91,0x3F91
0x00003F92,0x3F92
0x00003F93,0x3F93
0x00003F94,objects\equipment\overshield_equipment\overshield_equipment
0x00003F95,objects\levels\multi\s3d_reactor\rod\rod
0x00003F96,objects\levels\multi\s3d_reactor\reactor_lightnings\reactor_lightnings
0x00003F97,0x3F97
0x00003F98,0x3F98
0x00003F99,0x3F99
0x00003F9A,0x3F9A
0x00003F9B,0x3F9B
0x00003F9C,0x3F9C
0x00003F9D,0x3F9D
0x00003F9E,0x3F9E
0x00003F9F,0x3F9F
0x00003FA0,0x3FA0
0x00003FA1,0x3FA1
0x00003FA2,0x3FA2
0x00003FA3,0x3FA3
0x00003FA4,0x3FA4
0x00003FA5,0x3FA5
0x00003FA6,0x3FA6
0x00003FA7,0x3FA7
0x00003FA8,0x3FA8
0x00003FA9,0x3FA9
0x00003FAA,0x3FAA
0x00003FAB,0x3FAB
0x00003FAC,0x3FAC
0x00003FAD,0x3FAD
0x00003FAE,0x3FAE
0x00003FAF,0x3FAF
0x00003FB0,0x3FB0
0x00003FB1,0x3FB1
0x00003FB2,0x3FB2
0x00003FB3,0x3FB3
0x00003FB4,0x3FB4
0x00003FB5,0x3FB5
0x00003FB6,0x3FB6
0x00003FB7,0x3FB7
0x00003FB8,0x3FB8
0x00003FB9,0x3FB9
0x00003FBA,0x3FBA
0x00003FBB,0x3FBB
0x00003FBC,0x3FBC
0x00003FBD,0x3FBD
0x00003FBE,0x3FBE
0x00003FBF,0x3FBF
0x00003FC0,0x3FC0
0x00003FC1,0x3FC1
0x00003FC2,0x3FC2
0x00003FC3,0x3FC3
0x00003FC4,0x3FC4
0x00003FC5,0x3FC5
0x00003FC6,0x3FC6
0x00003FC7,0x3FC7
0x00003FC8,0x3FC8
0x00003FC9,0x3FC9
0x00003FCA,0x3FCA
0x00003FCB,0x3FCB
0x00003FCC,0x3FCC
0x00003FCD,0x3FCD
0x00003FCE,0x3FCE
0x00003FCF,0x3FCF
0x00003FD0,0x3FD0
0x00003FD1,levels\multi\s3d_reactor\s3d_reactor_outdoor
0x00003FD2,levels\multi\s3d_reactor\s3d_reactor_indoor
0x00003FD3,0x3FD3
0x00003FD4,0x3FD4
0x00003FD5,0x3FD5
0x00003FD6,0x3FD6
0x00003FD7,0x3FD7
0x00003FD8,0x3FD8
0x00003FD9,objects\characters\ambient_life\lod_pelican\lod_pelican
0x00003FDA,objects\characters\ambient_life\lod_hornet\lod_hornet
0x00003FDB,0x3FDB
0x00003FDC,0x3FDC
0x00003FDD,levels\multi\s3d_reactor\s3d_reactor_faux_lightmap
0x00003FDE,0x3FDE
0x00003FDF,0x3FDF
0x00003FE0,0x3FE0
0x00003FE1,0x3FE1
0x00003FE2,0x3FE2
0x00003FE3,0x3FE3
0x00003FE4,0x3FE4
0x00003FE5,0x3FE5
0x00003FE6,0x3FE6
0x00003FE7,0x3FE7
0x00003FE8,0x3FE8
0x00003FE9,0x3FE9
0x00003FEA,0x3FEA
0x00003FEB,0x3FEB
0x00003FEC,0x3FEC
0x00003FED,0x3FED
0x00003FEE,0x3FEE
0x00003FEF,0x3FEF
0x00003FF0,0x3FF0
0x00003FF1,0x3FF1
0x00003FF2,0x3FF2
0x00003FF3,0x3FF3
0x00003FF4,0x3FF4
0x00003FF5,0x3FF5
0x00003FF6,0x3FF6
0x00003FF7,0x3FF7
0x00003FF8,0x3FF8
0x00003FF9,0x3FF9
0x00003FFA,0x3FFA
0x00003FFB,0x3FFB
0x00003FFC,0x3FFC
0x00003FFD,0x3FFD
0x00003FFE,0x3FFE
0x00003FFF,0x3FFF
0x00004000,0x4000
0x00004001,0x4001
0x00004002,0x4002
0x00004003,0x4003
0x00004004,0x4004
0x00004005,0x4005
0x00004006,0x4006
0x00004007,0x4007
0x00004008,0x4008
0x00004009,0x4009
0x0000400A,0x400A
0x0000400B,0x400B
0x0000400C,0x400C
0x0000400D,0x400D
0x0000400E,0x400E
0x0000400F,0x400F
0x00004010,0x4010
0x00004011,0x4011
0x00004012,0x4012
0x00004013,0x4013
0x00004014,0x4014
0x00004015,0x4015
0x00004016,0x4016
0x00004017,0x4017
0x00004018,0x4018
0x00004019,0x4019
0x0000401A,0x401A
0x0000401B,0x401B
0x0000401C,0x401C
0x0000401D,0x401D
0x0000401E,0x401E
0x0000401F,0x401F
0x00004020,0x4020
0x00004021,0x4021
0x00004022,0x4022
0x00004023,0x4023
0x00004024,0x4024
0x00004025,0x4025
0x00004026,0x4026
0x00004027,0x4027
0x00004028,0x4028
0x00004029,0x4029
0x0000402A,0x402A
0x0000402B,0x402B
0x0000402C,0x402C
0x0000402D,0x402D
0x0000402E,0x402E
0x0000402F,0x402F
0x00004030,0x4030
0x00004031,shaders\shader_templates\_7_1_0_1_2_1_0_0_0_0_0
0x00004032,0x4032
0x00004033,0x4033
0x00004034,0x4034
0x00004035,shaders\shader_templates\_0_1_0_1_7_0_0_0_0_0_0
0x00004036,0x4036
0x00004037,0x4037
0x00004038,0x4038
0x00004039,0x4039
0x0000403A,0x403A
0x0000403B,0x403B
0x0000403C,0x403C
0x0000403D,0x403D
0x0000403E,0x403E
0x0000403F,0x403F
0x00004040,shaders\shader_templates\_0_1_0_1_2_2_2_0_0_0_0
0x00004041,0x4041
0x00004042,0x4042
0x00004043,0x4043
0x00004044,0x4044
0x00004045,0x4045
0x00004046,0x4046
0x00004047,0x4047
0x00004048,0x4048
0x00004049,0x4049
0x0000404A,0x404A
0x0000404B,0x404B
0x0000404C,0x404C
0x0000404D,0x404D
0x0000404E,0x404E
0x0000404F,0x404F
0x00004050,0x4050
0x00004051,0x4051
0x00004052,0x4052
0x00004053,0x4053
0x00004054,0x4054
0x00004055,0x4055
0x00004056,0x4056
0x00004057,0x4057
0x00004058,0x4058
0x00004059,0x4059
0x0000405A,0x405A
0x0000405B,0x405B
0x0000405C,0x405C
0x0000405D,0x405D
0x0000405E,0x405E
0x0000405F,0x405F
0x00004060,0x4060
0x00004061,shaders\halogram_templates\_2_1_1_0_0_0_0
0x00004062,0x4062
0x00004063,0x4063
0x00004064,0x4064
0x00004065,shaders\shader_templates\_0_0_0_0_0_0_4_3_0_0_0
0x00004066,0x4066
0x00004067,0x4067
0x00004068,0x4068
0x00004069,0x4069
0x0000406A,0x406A
0x0000406B,0x406B
0x0000406C,0x406C
0x0000406D,0x406D
0x0000406E,0x406E
0x0000406F,0x406F
0x00004070,0x4070
0x00004071,0x4071
0x00004072,0x4072
0x00004073,0x4073
0x00004074,0x4074
0x00004075,0x4075
0x00004076,0x4076
0x00004077,0x4077
0x00004078,0x4078
0x00004079,0x4079
0x0000407A,0x407A
0x0000407B,0x407B
0x0000407C,0x407C
0x0000407D,0x407D
0x0000407E,shaders\shader_templates\_0_2_1_2_1_2_1_0_0_0_0
0x0000407F,0x407F
0x00004080,0x4080
0x00004081,0x4081
0x00004082,0x4082
0x00004083,0x4083
0x00004084,shaders\shader_templates\_0_2_1_2_1_2_0_0_0_0_0
0x00004085,0x4085
0x00004086,0x4086
0x00004087,0x4087
0x00004088,shaders\halogram_templates\_0_7_1_0_0_1_0
0x00004089,0x4089
0x0000408A,0x408A
0x0000408B,0x408B
0x0000408C,0x408C
0x0000408D,0x408D
0x0000408E,0x408E
0x0000408F,0x408F
0x00004090,0x4090
0x00004091,0x4091
0x00004092,shaders\shader_templates\_7_2_0_1_2_2_0_0_0_0_0
0x00004093,0x4093
0x00004094,0x4094
0x00004095,0x4095
0x00004096,0x4096
0x00004097,0x4097
0x00004098,0x4098
0x00004099,0x4099
0x0000409A,0x409A
0x0000409B,0x409B
0x0000409C,0x409C
0x0000409D,0x409D
0x0000409E,shaders\shader_templates\_7_2_0_1_7_2_0_0_0_0_0
0x0000409F,0x409F
0x000040A0,0x40A0
0x000040A1,0x40A1
0x000040A2,0x40A2
0x000040A3,0x40A3
0x000040A4,0x40A4
0x000040A5,0x40A5
0x000040A6,0x40A6
0x000040A7,0x40A7
0x000040A8,0x40A8
0x000040A9,0x40A9
0x000040AA,0x40AA
0x000040AB,0x40AB
0x000040AC,0x40AC
0x000040AD,0x40AD
0x000040AE,0x40AE
0x000040AF,0x40AF
0x000040B0,0x40B0
0x000040B1,0x40B1
0x000040B2,0x40B2
0x000040B3,0x40B3
0x000040B4,0x40B4
0x000040B5,0x40B5
0x000040B6,shaders\water_templates\_0_0_1_1_1_0_0_0
0x000040B7,0x40B7
0x000040B8,0x40B8
0x000040B9,sound\lsnd\amb_wind_mountains_loop
0x000040BA,sound\lsnd\amb_wind_tree_gust_01
0x000040BB,sound\lsnd\amb_interior_room_small_loop
0x000040BC,sound\lsnd\amb_interior_reactor_loop
0x000040BD,sound\lsnd\amb_interior_reactor_groan_01
0x000040BE,0x40BE
0x000040BF,0x40BF
0x000040C0,0x40C0
0x000040C1,0x40C1
0x000040C2,levels\solo\100_citadel\decorators\pine_tree_snow\pine_tree_snow
0x000040C3,0x40C3
0x000040C4,0x40C4
0x000040C5,0x40C5
0x000040C6,0x40C6
0x000040C7,0x40C7
0x000040C8,0x40C8
0x000040C9,0x40C9
0x000040CA,0x40CA
0x000040CB,0x40CB
0x000040CC,0x40CC
0x000040CD,0x40CD
0x000040CE,0x40CE
0x000040CF,0x40CF
0x000040D0,0x40D0
0x000040D1,0x40D1
0x000040D2,0x40D2
0x000040D3,0x40D3
0x000040D4,0x40D4
0x000040D5,0x40D5
0x000040D6,0x40D6
0x000040D7,0x40D7
0x000040D8,0x40D8
0x000040D9,0x40D9
0x000040DA,0x40DA
0x000040DB,0x40DB
0x000040DC,0x40DC
0x000040DD,0x40DD
0x000040DE,0x40DE
0x000040DF,0x40DF
0x000040E0,0x40E0
0x000040E1,0x40E1
0x000040E2,0x40E2
0x000040E3,0x40E3
0x000040E4,shaders\shader_templates\_0_0_0_0_4_0_1_1_0_0_0
0x000040E5,0x40E5
0x000040E6,0x40E6
0x000040E7,0x40E7
0x000040E8,0x40E8
0x000040E9,0x40E9
